blknum,value
837248,{2020-06-24 22:05:51.16+00 .. 2020-06-24 22:08:23.648+00}
837376,{2020-06-24 22:07:29.724+00 .. 2020-06-24 22:09:45.129+00}
837504,{2020-06-24 22:09:00.904+00 .. 2020-06-24 22:10:38.616+00}
837632,{2020-06-24 22:09:59.368+00 .. 2020-06-24 22:11:13.936+00}
837760,{2020-06-24 22:10:57.967+00 .. 2020-06-25 20:47:25.722+00}
837888,{2020-06-24 22:11:23.58+00 .. 2020-06-24 22:12:01.703+00}
838016,{2020-06-24 22:11:52.66+00 .. 2020-06-24 22:13:25.153+00}
838144,{2020-06-24 22:12:30.745+00 .. 2020-06-24 22:23:48.365+00}
838272,{2020-06-24 22:20:36.536+00 .. 2020-06-25 09:40:03.717+00}
838400,{2020-06-24 23:36:02.749+00 .. 2020-06-25 16:30:12.393+00}
838528,{2020-06-25 01:12:51.347+00 .. 2020-06-25 16:30:12.548+00}
838656,{2020-06-25 02:51:19.281+00 .. 2020-06-25 16:56:39.196+00}
838784,{2020-06-25 04:47:11.081+00 .. 2020-06-26 15:10:29.22+00}
838912,{2020-06-25 22:16:38.53+00 .. 2020-06-26 17:10:23.732+00}
839040,{2020-06-26 14:20:11.663+00 .. 2020-06-26 15:05:14.371+00}
839168,{2020-06-26 15:04:25.424+00 .. 2020-06-27 09:10:05.256+00}
839296,{2020-06-26 15:11:08.502+00 .. 2020-06-26 15:16:33.415+00}
839424,{2020-06-26 15:15:28.896+00 .. 2020-06-26 15:17:46.708+00}
839552,{2020-06-26 15:16:37.944+00 .. 2020-06-26 15:19:49.783+00}
839680,{2020-06-26 15:18:11.455+00 .. 2020-06-26 15:22:28.677+00}
839808,{2020-06-26 15:19:59.312+00 .. 2020-06-27 12:50:05.878+00}
839936,{2020-06-26 15:21:43.943+00 .. 2020-06-26 15:24:15.69+00}
840064,{2020-06-26 15:23:11.94+00 .. 2020-06-26 15:35:38.127+00}
840192,{2020-06-26 15:24:29.394+00 .. 2020-06-27 13:20:05.27+00}
840320,{2020-06-26 15:39:00.467+00 .. 2020-06-26 15:44:15.249+00}
840448,{2020-06-26 15:41:09.838+00 .. 2020-06-26 15:51:08.725+00}
840576,{2020-06-26 15:46:02.639+00 .. 2020-06-27 13:34:34.933+00}
840704,{2020-06-26 16:00:01.304+00 .. 2020-06-26 16:03:18.913+00}
840832,{2020-06-26 16:03:07.064+00 .. 2020-06-26 16:06:03.51+00}
840960,{2020-06-26 16:05:32.915+00 .. 2020-06-26 16:08:54.916+00}
841088,{2020-06-26 16:08:24.425+00 .. 2020-06-27 14:22:58.338+00}
841216,{2020-06-26 16:10:21.09+00 .. 2020-06-26 16:14:08.596+00}
841344,{2020-06-26 16:13:44.959+00 .. 2020-06-26 16:16:11.658+00}
841472,{2020-06-26 16:15:32.122+00 .. 2020-06-26 16:21:14.009+00}
841600,{2020-06-26 16:19:23.02+00 .. 2020-06-27 14:38:15.121+00}
841728,{2020-06-26 16:23:59.184+00 .. 2020-06-26 16:26:16.716+00}
841856,{2020-06-26 16:25:50.8+00 .. 2020-06-26 16:31:23.461+00}
841984,{2020-06-26 16:30:54.614+00 .. 2020-06-27 14:49:41.088+00}
842112,{2020-06-26 16:36:24.521+00 .. 2020-06-27 15:10:01.597+00}
842240,{2020-06-26 16:50:46.451+00 .. 2020-06-26 23:30:04.719+00}
842368,{2020-06-26 17:11:40.325+00 .. 2020-06-26 17:19:28.785+00}
842496,{2020-06-26 17:16:41.291+00 .. 2020-06-26 17:37:20.945+00}
842624,{2020-06-26 17:37:02.599+00 .. 2020-06-26 18:03:40.536+00}
842752,{2020-06-26 18:03:12.905+00 .. 2020-06-27 01:10:22.504+00}
842880,{2020-06-26 18:27:54.367+00 .. 2020-06-26 18:34:20.073+00}
843008,{2020-06-26 18:33:15.22+00 .. 2020-06-26 18:42:28.57+00}
843136,{2020-06-26 18:42:23.385+00 .. 2020-06-26 18:45:59.717+00}
843264,{2020-06-26 18:43:35.23+00 .. 2020-06-26 18:47:57.467+00}
843392,{2020-06-26 18:47:39.675+00 .. 2020-06-26 18:48:35.43+00}
843520,{2020-06-26 18:48:21.427+00 .. 2020-06-27 01:20:25.16+00}
843648,{2020-06-26 18:49:05.736+00 .. 2020-06-27 04:00:05.944+00}
843776,{2020-06-26 18:54:20.119+00 .. 2020-06-26 19:00:22.163+00}
843904,{2020-06-26 18:59:45.49+00 .. 2020-06-26 19:06:24.178+00}
844032,{2020-06-26 19:04:54.73+00 .. 2020-06-26 19:12:49.621+00}
844160,{2020-06-26 19:09:53.171+00 .. 2020-06-27 05:00:05.072+00}
844288,{2020-06-26 19:14:30.406+00 .. 2020-06-26 19:16:07.384+00}
844416,{2020-06-26 19:15:57.835+00 .. 2020-06-26 19:25:45.372+00}
844544,{2020-06-26 19:25:32.416+00 .. 2020-06-27 08:10:05.426+00}
844672,{2020-06-26 19:30:47.502+00 .. 2020-06-27 08:20:03.96+00}
844800,{2020-06-26 19:40:49.951+00 .. 2020-06-26 19:49:39.284+00}
844928,{2020-06-26 19:41:32.075+00 .. 2020-06-26 19:51:43.915+00}
845056,{2020-06-26 19:51:32.646+00 .. 2020-06-26 20:01:15.525+00}
845184,{2020-06-26 20:01:07.802+00 .. 2020-06-26 20:01:49.844+00}
845312,{2020-06-26 20:01:42.819+00 .. 2020-06-26 20:07:19.688+00}
845440,{2020-06-26 20:02:12.519+00 .. 2020-06-26 21:20:25.605+00}
845568,{2020-06-26 20:07:29.499+00 .. 2020-06-26 22:59:40.614+00}
845696,{2020-06-26 20:12:58.77+00 .. 2020-06-26 20:27:12.435+00}
845824,{2020-06-26 20:19:56.577+00 .. 2020-06-27 16:00:06.742+00}
845952,{2020-06-27 15:56:58.798+00 .. 2020-06-28 06:07:02.099+00}
846080,{2020-06-28 06:05:17.944+00 .. 2020-06-28 06:18:07.496+00}
846208,{2020-06-28 06:16:22.758+00 .. 2020-06-28 06:31:47.147+00}
846336,{2020-06-28 06:30:30.726+00 .. 2020-06-28 18:20:11.695+00}
846464,{2020-06-28 06:40:42.61+00 .. 2020-06-28 23:00:09.474+00}
846592,{2020-06-28 12:50:11.594+00 .. 2020-06-30 15:20:04.168+00}
846720,{2020-06-29 13:52:59.409+00 .. 2020-06-30 16:05:09.267+00}
846848,{2020-06-30 02:34:42.03+00 .. 2020-06-30 16:24:08.633+00}
846976,{2020-06-30 02:45:05.539+00 .. 2020-06-30 17:19:24.486+00}
847104,{2020-06-30 03:32:06.336+00 .. 2020-06-30 17:45:26.651+00}
847232,{2020-06-30 04:02:04.421+00 .. 2020-06-30 19:20:04.519+00}
847360,{2020-06-30 07:31:37.546+00 .. 2020-06-30 07:32:15.897+00}
847488,{2020-06-30 07:32:08.09+00 .. 2020-06-30 07:32:51.761+00}
847616,{2020-06-30 07:32:43.167+00 .. 2020-06-30 07:33:39.644+00}
847744,{2020-06-30 07:33:19.326+00 .. 2020-06-30 07:36:25.18+00}
847872,{2020-06-30 07:33:53.96+00 .. 2020-06-30 07:38:19.599+00}
848000,{2020-06-30 07:37:32.874+00 .. 2020-06-30 07:39:04.026+00}
848128,{2020-06-30 07:38:39.756+00 .. 2020-06-30 07:39:34.135+00}
848256,{2020-06-30 07:39:21.1+00 .. 2020-06-30 07:40:04.325+00}
848384,{2020-06-30 07:39:46.457+00 .. 2020-06-30 07:40:35.009+00}
848512,{2020-06-30 07:40:19.607+00 .. 2020-06-30 07:41:02.18+00}
848640,{2020-06-30 07:40:47.982+00 .. 2020-06-30 07:41:31.535+00}
848768,{2020-06-30 07:41:15.175+00 .. 2020-06-30 07:42:06.98+00}
848896,{2020-06-30 07:41:41.481+00 .. 2020-06-30 07:42:39.35+00}
849024,{2020-06-30 07:42:27.515+00 .. 2020-06-30 07:43:04.181+00}
849152,{2020-06-30 07:42:50.793+00 .. 2020-06-30 19:31:40.214+00}
849280,{2020-06-30 07:43:17.076+00 .. 2020-06-30 08:15:24.277+00}
849408,{2020-06-30 08:15:10.381+00 .. 2020-06-30 08:16:05.33+00}
849536,{2020-06-30 08:15:57.248+00 .. 2020-06-30 08:16:38.962+00}
849664,{2020-06-30 08:16:32.17+00 .. 2020-06-30 08:17:06.231+00}
849792,{2020-06-30 08:17:00.134+00 .. 2020-06-30 08:17:25.908+00}
849920,{2020-06-30 08:17:25.912+00 .. 2020-06-30 08:17:49.35+00}
850048,{2020-06-30 08:17:43.919+00 .. 2020-06-30 08:18:18.319+00}
850176,{2020-06-30 08:18:10.178+00 .. 2020-06-30 08:18:47.146+00}
850304,{2020-06-30 08:18:38.291+00 .. 2020-06-30 08:19:15.996+00}
850432,{2020-06-30 08:19:08.498+00 .. 2020-06-30 08:19:43.814+00}
850560,{2020-06-30 08:19:34.527+00 .. 2020-06-30 08:20:13.159+00}
850688,{2020-06-30 08:19:59.095+00 .. 2020-06-30 08:20:39.071+00}
850816,{2020-06-30 08:20:26.57+00 .. 2020-06-30 08:20:58.689+00}
850944,{2020-06-30 08:20:50.231+00 .. 2020-06-30 08:21:22.955+00}
851072,{2020-06-30 08:21:15.453+00 .. 2020-06-30 08:21:46+00}
851200,{2020-06-30 08:21:37.906+00 .. 2020-06-30 08:22:07.686+00}
851328,{2020-06-30 08:21:58.828+00 .. 2020-06-30 08:22:32.489+00}
851456,{2020-06-30 08:22:21.941+00 .. 2020-06-30 08:22:51.474+00}
851584,{2020-06-30 08:22:43.858+00 .. 2020-06-30 08:23:19.199+00}
851712,{2020-06-30 08:23:07.452+00 .. 2020-06-30 08:23:45.966+00}
851840,{2020-06-30 08:23:34.139+00 .. 2020-06-30 08:24:12.039+00}
851968,{2020-06-30 08:23:55.563+00 .. 2020-06-30 08:24:39.83+00}
852096,{2020-06-30 08:24:27.051+00 .. 2020-06-30 08:25:34.991+00}
852224,{2020-06-30 08:25:13.783+00 .. 2020-06-30 08:26:15.231+00}
852352,{2020-06-30 08:26:01.363+00 .. 2020-06-30 08:26:48.53+00}
852480,{2020-06-30 08:26:38.358+00 .. 2020-06-30 08:27:16.89+00}
852608,{2020-06-30 08:27:05.029+00 .. 2020-06-30 08:27:38.655+00}
852736,{2020-06-30 08:27:27.282+00 .. 2020-06-30 08:27:59.985+00}
852864,{2020-06-30 08:27:50.001+00 .. 2020-06-30 08:28:19.597+00}
852992,{2020-06-30 08:28:10.973+00 .. 2020-06-30 08:28:50.341+00}
853120,{2020-06-30 08:28:37.238+00 .. 2020-06-30 22:25:52.845+00}
853248,{2020-06-30 19:56:09.18+00 .. 2020-06-30 22:25:52.876+00}
853376,{2020-06-30 20:16:55.72+00 .. 2020-06-30 20:17:40.862+00}
853504,{2020-06-30 20:17:27.544+00 .. 2020-06-30 20:18:21.033+00}
853632,{2020-06-30 20:18:04.251+00 .. 2020-06-30 20:18:45.251+00}
853760,{2020-06-30 20:18:30.205+00 .. 2020-06-30 20:19:18.577+00}
853888,{2020-06-30 20:19:00.951+00 .. 2020-06-30 20:19:51.161+00}
854016,{2020-06-30 20:19:37.304+00 .. 2020-06-30 20:20:04.87+00}
854144,{2020-06-30 20:19:59.251+00 .. 2020-06-30 20:20:21.934+00}
854272,{2020-06-30 20:20:14.75+00 .. 2020-06-30 20:20:31.176+00}
854400,{2020-06-30 20:20:23.995+00 .. 2020-06-30 20:20:46.949+00}
854528,{2020-06-30 20:20:39.621+00 .. 2020-06-30 20:21:04.645+00}
854656,{2020-06-30 20:20:55.23+00 .. 2020-06-30 20:21:29.659+00}
854784,{2020-06-30 20:21:15.597+00 .. 2020-06-30 20:21:55.14+00}
854912,{2020-06-30 20:21:41.813+00 .. 2020-06-30 20:22:21.002+00}
855040,{2020-06-30 20:22:08.102+00 .. 2020-06-30 20:22:48.154+00}
855168,{2020-06-30 20:22:34.318+00 .. 2020-06-30 23:02:22.635+00}
855296,{2020-06-30 20:23:01.677+00 .. 2020-06-30 20:23:42.426+00}
855424,{2020-06-30 20:23:28.661+00 .. 2020-06-30 20:24:06.342+00}
855552,{2020-06-30 20:23:53.317+00 .. 2020-06-30 20:24:32.631+00}
855680,{2020-06-30 20:24:18.939+00 .. 2020-06-30 20:25:02.579+00}
855808,{2020-06-30 20:24:47.9+00 .. 2020-06-30 20:25:26.087+00}
855936,{2020-06-30 20:25:11.359+00 .. 2020-06-30 20:25:48.387+00}
856064,{2020-06-30 20:25:35.283+00 .. 2020-06-30 20:26:15.843+00}
856192,{2020-06-30 20:26:03.093+00 .. 2020-06-30 20:26:40.94+00}
856320,{2020-06-30 20:26:28.134+00 .. 2020-06-30 20:27:07.018+00}
856448,{2020-06-30 20:26:54.254+00 .. 2020-06-30 20:27:33.178+00}
856576,{2020-06-30 20:27:19.784+00 .. 2020-06-30 20:27:58.751+00}
856704,{2020-06-30 20:27:45.978+00 .. 2020-06-30 20:28:26.937+00}
856832,{2020-06-30 20:28:11.583+00 .. 2020-06-30 20:28:51.039+00}
856960,{2020-06-30 20:28:39.143+00 .. 2020-06-30 20:29:18.055+00}
857088,{2020-06-30 20:29:04.766+00 .. 2020-06-30 20:29:57.49+00}
857216,{2020-06-30 20:29:42.492+00 .. 2020-06-30 20:30:32.517+00}
857344,{2020-06-30 20:30:17.861+00 .. 2020-06-30 20:31:04.416+00}
857472,{2020-06-30 20:30:48.962+00 .. 2020-06-30 20:31:39.066+00}
857600,{2020-06-30 20:31:21.95+00 .. 2020-06-30 23:40:24.061+00}
857728,{2020-06-30 20:50:32.836+00 .. 2020-06-30 20:51:48.353+00}
857856,{2020-06-30 20:51:27.835+00 .. 2020-06-30 20:52:16.834+00}
857984,{2020-06-30 20:52:11.639+00 .. 2020-06-30 20:52:49.505+00}
858112,{2020-06-30 20:52:43.919+00 .. 2020-06-30 20:53:10.214+00}
858240,{2020-06-30 20:53:05.095+00 .. 2020-06-30 20:53:33.356+00}
858368,{2020-06-30 20:53:23.177+00 .. 2020-06-30 20:53:58.136+00}
858496,{2020-06-30 20:53:47.866+00 .. 2020-06-30 20:54:39.219+00}
858624,{2020-06-30 20:54:20.092+00 .. 2020-06-30 20:55:15.564+00}
858752,{2020-06-30 20:55:06.179+00 .. 2020-06-30 20:55:53.946+00}
858880,{2020-06-30 20:55:33.212+00 .. 2020-06-30 20:56:32.415+00}
859008,{2020-06-30 20:56:17.931+00 .. 2020-06-30 20:56:53.667+00}
859136,{2020-06-30 20:56:43.6+00 .. 2020-06-30 20:57:19.669+00}
859264,{2020-06-30 20:57:07.618+00 .. 2020-06-30 20:57:41.534+00}
859392,{2020-06-30 20:57:30.033+00 .. 2020-06-30 20:58:00.439+00}
859520,{2020-06-30 20:57:50.88+00 .. 2020-06-30 20:58:21.795+00}
859648,{2020-06-30 20:58:12.313+00 .. 2020-06-30 20:58:40.178+00}
859776,{2020-06-30 20:58:32.755+00 .. 2020-06-30 20:59:01.311+00}
859904,{2020-06-30 20:58:53.633+00 .. 2020-06-30 20:59:23.506+00}
860032,{2020-06-30 20:59:15.829+00 .. 2020-06-30 20:59:59.611+00}
860160,{2020-06-30 20:59:50.92+00 .. 2020-06-30 22:25:52.73+00}
860288,{2020-06-30 21:00:15.019+00 .. 2020-06-30 21:00:43.862+00}
860416,{2020-06-30 21:00:35.708+00 .. 2020-06-30 21:01:26.777+00}
860544,{2020-06-30 21:00:56.691+00 .. 2020-06-30 21:02:40.848+00}
860672,{2020-06-30 21:02:11.496+00 .. 2020-06-30 21:03:34.983+00}
860800,{2020-06-30 21:03:15.775+00 .. 2020-06-30 21:04:09.461+00}
860928,{2020-06-30 21:04:09.455+00 .. 2020-06-30 21:04:54.173+00}
861056,{2020-06-30 21:04:47.075+00 .. 2020-06-30 21:05:25.486+00}
861184,{2020-06-30 21:05:12.592+00 .. 2020-06-30 21:05:59.598+00}
861312,{2020-06-30 21:05:47.944+00 .. 2020-06-30 21:06:40.829+00}
861440,{2020-06-30 21:06:21.757+00 .. 2020-06-30 21:07:18.49+00}
861568,{2020-06-30 21:07:08.527+00 .. 2020-07-01 22:50:06.137+00}
861696,{2020-07-01 04:35:19.388+00 .. 2020-07-02 10:34:24.998+00}
861824,{2020-07-02 08:40:46.41+00 .. 2020-07-03 00:33:30.861+00}
861952,{2020-07-03 00:33:19.695+00 .. 2020-07-03 00:34:00.176+00}
862080,{2020-07-03 00:33:53.887+00 .. 2020-07-03 00:34:21.959+00}
862208,{2020-07-03 00:34:15.805+00 .. 2020-07-03 00:34:42.237+00}
862336,{2020-07-03 00:34:36.941+00 .. 2020-07-03 00:35:14.648+00}
862464,{2020-07-03 00:35:02.989+00 .. 2020-07-03 00:35:47.346+00}
862592,{2020-07-03 00:35:37.419+00 .. 2020-07-03 00:36:19.653+00}
862720,{2020-07-03 00:36:11.121+00 .. 2020-07-03 00:36:55.925+00}
862848,{2020-07-03 00:36:46.2+00 .. 2020-07-03 00:37:32.355+00}
862976,{2020-07-03 00:37:21.905+00 .. 2020-07-03 00:38:04.337+00}
863104,{2020-07-03 00:37:55.858+00 .. 2020-07-03 00:38:37.587+00}
863232,{2020-07-03 00:38:26.718+00 .. 2020-07-03 00:39:13.759+00}
863360,{2020-07-03 00:39:06.807+00 .. 2020-07-03 00:39:45.239+00}
863488,{2020-07-03 00:39:34.833+00 .. 2020-07-03 00:40:01.242+00}
863616,{2020-07-03 00:39:52.678+00 .. 2020-07-03 00:40:15.486+00}
863744,{2020-07-03 00:40:08.626+00 .. 2020-07-03 00:40:29.157+00}
863872,{2020-07-03 00:40:22.448+00 .. 2020-07-03 00:40:40.994+00}
864000,{2020-07-03 00:40:34.844+00 .. 2020-07-03 00:40:54.757+00}
864128,{2020-07-03 00:40:48.142+00 .. 2020-07-03 00:41:11.635+00}
864256,{2020-07-03 00:41:03.189+00 .. 2020-07-03 00:41:27.851+00}
864384,{2020-07-03 00:41:19.259+00 .. 2020-07-03 00:41:46.026+00}
864512,{2020-07-03 00:41:36.533+00 .. 2020-07-03 00:42:03.055+00}
864640,{2020-07-03 00:41:55.113+00 .. 2020-07-03 00:42:24.603+00}
864768,{2020-07-03 00:42:14.947+00 .. 2020-07-03 00:42:48.153+00}
864896,{2020-07-03 00:42:32.099+00 .. 2020-07-03 00:43:14.937+00}
865024,{2020-07-03 00:42:59.869+00 .. 2020-07-03 00:43:38.337+00}
865152,{2020-07-03 00:43:26.673+00 .. 2020-07-03 00:44:09.649+00}
865280,{2020-07-03 00:43:50.436+00 .. 2020-07-03 00:44:42.913+00}
865408,{2020-07-03 00:44:28.554+00 .. 2020-07-03 00:45:07.902+00}
865536,{2020-07-03 00:44:54.615+00 .. 2020-07-03 00:45:36.177+00}
865664,{2020-07-03 00:45:20.681+00 .. 2020-07-03 00:57:23.255+00}
865792,{2020-07-03 00:54:39.649+00 .. 2020-07-03 01:20:41.599+00}
865920,{2020-07-03 01:20:37.605+00 .. 2020-07-03 01:21:07.928+00}
866048,{2020-07-03 01:21:01.998+00 .. 2020-07-03 01:21:32.284+00}
866176,{2020-07-03 01:21:25.516+00 .. 2020-07-03 01:21:53.609+00}
866304,{2020-07-03 01:21:49.213+00 .. 2020-07-03 01:22:24.236+00}
866432,{2020-07-03 01:22:17.042+00 .. 2020-07-03 01:22:59.906+00}
866560,{2020-07-03 01:22:54.062+00 .. 2020-07-03 01:23:33.798+00}
866688,{2020-07-03 01:23:27.438+00 .. 2020-07-03 01:24:06.602+00}
866816,{2020-07-03 01:23:57.434+00 .. 2020-07-03 01:24:41.347+00}
866944,{2020-07-03 01:24:31.908+00 .. 2020-07-03 01:25:15.507+00}
867072,{2020-07-03 01:25:04.881+00 .. 2020-07-03 01:25:47.866+00}
867200,{2020-07-03 01:25:40.813+00 .. 2020-07-03 01:26:23.273+00}
867328,{2020-07-03 01:26:12.424+00 .. 2020-07-03 01:27:39.841+00}
867456,{2020-07-03 01:26:49.891+00 .. 2020-07-03 01:27:21.898+00}
867584,{2020-07-03 01:27:16.868+00 .. 2020-07-03 01:27:50.42+00}
867712,{2020-07-03 01:27:39.495+00 .. 2020-07-03 01:28:11.009+00}
867840,{2020-07-03 01:28:00.541+00 .. 2020-07-03 01:28:32.514+00}
867968,{2020-07-03 01:28:21.129+00 .. 2020-07-03 01:28:54.984+00}
868096,{2020-07-03 01:28:43.434+00 .. 2020-07-03 01:29:22.062+00}
868224,{2020-07-03 01:29:07.263+00 .. 2020-07-03 01:29:43.014+00}
868352,{2020-07-03 01:29:31.913+00 .. 2020-07-03 01:30:02.247+00}
868480,{2020-07-03 01:29:51.465+00 .. 2020-07-03 01:30:22.63+00}
868608,{2020-07-03 01:30:12.272+00 .. 2020-07-03 01:30:51.487+00}
868736,{2020-07-03 01:30:37.838+00 .. 2020-07-03 01:31:22.717+00}
868864,{2020-07-03 01:31:07.744+00 .. 2020-07-03 01:31:55.383+00}
868992,{2020-07-03 01:31:37.984+00 .. 2020-07-03 01:32:20.279+00}
869120,{2020-07-03 01:32:06.298+00 .. 2020-07-03 01:32:40.82+00}
869248,{2020-07-03 01:32:30.929+00 .. 2020-07-03 01:33:03.723+00}
869376,{2020-07-03 01:32:52.463+00 .. 2020-07-03 01:33:24.926+00}
869504,{2020-07-03 01:33:15.362+00 .. 2020-07-03 01:33:51.009+00}
869632,{2020-07-03 01:33:37.712+00 .. 2020-07-03 01:52:33.989+00}
869760,{2020-07-03 01:48:44.47+00 .. 2020-07-03 03:00:09.788+00}
869888,{2020-07-03 02:52:37.037+00 .. 2020-07-03 04:27:14.526+00}
870016,{2020-07-03 04:17:54.631+00 .. 2020-07-03 05:26:46.82+00}
870144,{2020-07-03 05:20:38.348+00 .. 2020-07-03 06:47:05.841+00}
870272,{2020-07-03 06:38:35.579+00 .. 2020-07-06 16:42:14.167+00}
870400,{2020-07-06 16:48:03.809+00 .. 2020-07-07 20:09:13.6+00}
870528,{2020-07-07 19:16:18.823+00 .. 2020-07-08 13:20:20.276+00}
870656,{2020-07-08 12:16:10.224+00 .. 2020-07-08 15:40:03.86+00}
870784,{2020-07-08 12:49:20.279+00 .. 2020-07-08 15:56:47.031+00}
870912,{2020-07-08 14:22:48.563+00 .. 2020-07-08 15:43:40.994+00}
871040,{2020-07-08 15:43:33.706+00 .. 2020-07-08 15:44:13.199+00}
871168,{2020-07-08 15:43:45.733+00 .. 2020-07-08 15:51:56.612+00}
871296,{2020-07-08 15:44:27.956+00 .. 2020-07-08 16:07:00.401+00}
871424,{2020-07-08 16:01:23.614+00 .. 2020-07-08 18:11:47.275+00}
871552,{2020-07-08 17:43:04.686+00 .. 2020-07-08 18:11:47.963+00}
871680,{2020-07-08 17:54:53.389+00 .. 2020-07-08 17:58:18.842+00}
871808,{2020-07-08 17:57:26.641+00 .. 2020-07-08 18:11:48.055+00}
871936,{2020-07-08 17:59:31.622+00 .. 2020-07-08 19:01:56.389+00}
872064,{2020-07-08 18:14:16.347+00 .. 2020-07-08 19:40:04.718+00}
872192,{2020-07-08 18:51:31.341+00 .. 2020-07-08 18:54:44.594+00}
872320,{2020-07-08 18:54:17.603+00 .. 2020-07-08 18:56:49.902+00}
872448,{2020-07-08 18:56:11.811+00 .. 2020-07-08 19:20:08.291+00}
872576,{2020-07-08 19:10:30.32+00 .. 2020-07-09 23:22:51.022+00}
872704,{2020-07-08 19:27:23.998+00 .. 2020-07-08 19:29:50.255+00}
872832,{2020-07-08 19:29:11.406+00 .. 2020-07-08 19:31:37.732+00}
872960,{2020-07-08 19:30:45.675+00 .. 2020-07-08 19:33:05.855+00}
873088,{2020-07-08 19:32:27.396+00 .. 2020-07-08 19:34:46.646+00}
873216,{2020-07-08 19:34:09.71+00 .. 2020-07-08 19:36:24.26+00}
873344,{2020-07-08 19:35:39.052+00 .. 2020-07-08 19:38:31.132+00}
873472,{2020-07-08 19:37:33.913+00 .. 2020-07-08 20:06:32.778+00}
873600,{2020-07-08 20:06:05.605+00 .. 2020-07-08 20:08:16.901+00}
873728,{2020-07-08 20:07:45.724+00 .. 2020-07-08 20:09:28.92+00}
873856,{2020-07-08 20:09:00.697+00 .. 2020-07-08 20:11:07.605+00}
873984,{2020-07-08 20:10:35.063+00 .. 2020-07-08 20:12:37.853+00}
874112,{2020-07-08 20:12:09.377+00 .. 2020-07-08 20:14:43.322+00}
874240,{2020-07-08 20:13:52.001+00 .. 2020-07-08 20:16:21.63+00}
874368,{2020-07-08 20:15:53.628+00 .. 2020-07-08 20:18:01.002+00}
874496,{2020-07-08 20:17:22.829+00 .. 2020-07-08 20:19:56.031+00}
874624,{2020-07-08 20:19:23.509+00 .. 2020-07-08 20:21:54.636+00}
874752,{2020-07-08 20:20:57.625+00 .. 2020-07-08 20:23:37.427+00}
874880,{2020-07-08 20:22:47.009+00 .. 2020-07-08 20:24:57.378+00}
875008,{2020-07-08 20:24:16.728+00 .. 2020-07-08 20:27:29.383+00}
875136,{2020-07-08 20:26:27.205+00 .. 2020-07-08 20:29:00.268+00}
875264,{2020-07-08 20:28:19.707+00 .. 2020-07-08 20:30:27.165+00}
875392,{2020-07-08 20:29:54.198+00 .. 2020-07-08 20:32:28.658+00}
875520,{2020-07-08 20:31:31.186+00 .. 2020-07-08 21:15:18.213+00}
875648,{2020-07-08 21:13:24.083+00 .. 2020-07-08 21:16:49.807+00}
875776,{2020-07-08 21:16:29.511+00 .. 2020-07-08 21:19:20.131+00}
875904,{2020-07-08 21:18:14.123+00 .. 2020-07-08 21:20:50.431+00}
876032,{2020-07-08 21:20:29.305+00 .. 2020-07-08 21:23:31.992+00}
876160,{2020-07-08 21:22:36.704+00 .. 2020-07-08 21:25:24.543+00}
876288,{2020-07-08 21:24:20.363+00 .. 2020-07-08 21:27:29.724+00}
876416,{2020-07-08 21:26:19.964+00 .. 2020-07-08 21:30:00.947+00}
876544,{2020-07-08 21:28:58.624+00 .. 2020-07-08 21:32:14.855+00}
876672,{2020-07-08 21:30:47.294+00 .. 2020-07-08 21:33:58.025+00}
876800,{2020-07-08 21:33:03.17+00 .. 2020-07-08 21:36:34.225+00}
876928,{2020-07-08 21:35:07.996+00 .. 2020-07-08 21:38:07.826+00}
877056,{2020-07-08 21:37:24.529+00 .. 2020-07-08 21:40:28.926+00}
877184,{2020-07-08 21:39:20.181+00 .. 2020-07-08 21:41:49.419+00}
877312,{2020-07-08 21:41:05.835+00 .. 2020-07-08 21:43:42.242+00}
877440,{2020-07-08 21:42:46.333+00 .. 2020-07-08 21:45:43.425+00}
877568,{2020-07-08 21:44:35.505+00 .. 2020-07-08 21:48:04.183+00}
877696,{2020-07-08 21:46:59.091+00 .. 2020-07-08 21:49:52.184+00}
877824,{2020-07-08 21:48:53.874+00 .. 2020-07-08 21:51:38.413+00}
877952,{2020-07-08 21:50:38.339+00 .. 2020-07-08 22:00:00.338+00}
878080,{2020-07-08 21:52:25.468+00 .. 2020-07-08 22:28:21.349+00}
878208,{2020-07-08 22:22:00.744+00 .. 2020-07-08 22:35:03.367+00}
878336,{2020-07-08 22:34:35.527+00 .. 2020-07-08 22:36:08.232+00}
878464,{2020-07-08 22:35:50.061+00 .. 2020-07-08 22:37:23.405+00}
878592,{2020-07-08 22:37:09.419+00 .. 2020-07-08 22:38:34.428+00}
878720,{2020-07-08 22:38:12.264+00 .. 2020-07-08 22:39:55.863+00}
878848,{2020-07-08 22:39:35.654+00 .. 2020-07-08 22:40:56.787+00}
878976,{2020-07-08 22:40:37.356+00 .. 2020-07-08 22:42:25.778+00}
879104,{2020-07-08 22:41:58.727+00 .. 2020-07-08 22:43:36.971+00}
879232,{2020-07-08 22:43:08.964+00 .. 2020-07-08 22:45:12.458+00}
879360,{2020-07-08 22:44:36.396+00 .. 2020-07-08 22:46:15.703+00}
879488,{2020-07-08 22:45:45.168+00 .. 2020-07-08 22:47:35.011+00}
879616,{2020-07-08 22:47:20.114+00 .. 2020-07-08 22:48:58.311+00}
879744,{2020-07-08 22:48:35.476+00 .. 2020-07-08 22:50:00.707+00}
