blknum,value
365824,{2020-02-25 15:17:17.383+00 .. 2020-02-25 15:19:35.645+00}
365952,{2020-02-25 15:19:08.227+00 .. 2020-02-25 15:21:17.994+00}
366080,{2020-02-25 15:20:55.505+00 .. 2020-02-25 15:23:20.325+00}
366208,{2020-02-25 15:22:53.606+00 .. 2020-02-25 15:25:15.257+00}
366336,{2020-02-25 15:24:28.804+00 .. 2020-02-25 15:26:30.419+00}
366464,{2020-02-25 15:26:11.968+00 .. 2020-04-21 01:40:03.9+00}
366592,{2020-02-25 15:27:50.916+00 .. 2020-02-25 15:29:49.351+00}
366720,{2020-02-25 15:29:25.13+00 .. 2020-02-25 15:33:07.796+00}
366848,{2020-02-25 15:32:52.629+00 .. 2020-04-21 02:14:02.061+00}
366976,{2020-02-25 16:31:09.575+00 .. 2020-02-25 16:33:07.121+00}
367104,{2020-02-25 16:32:54.825+00 .. 2020-02-25 16:35:07.313+00}
367232,{2020-02-25 16:34:45.838+00 .. 2020-04-21 02:35:24.039+00}
367360,{2020-02-25 18:44:39.844+00 .. 2020-02-25 19:36:13.02+00}
367488,{2020-02-25 19:35:52.019+00 .. 2020-04-21 02:40:04.124+00}
367616,{2020-02-26 00:49:18.83+00 .. 2020-02-26 01:04:44.593+00}
367744,{2020-02-26 01:04:17.109+00 .. 2020-02-26 01:08:28.699+00}
367872,{2020-02-26 01:08:07.208+00 .. 2020-02-26 01:10:12.543+00}
368000,{2020-02-26 01:09:50.213+00 .. 2020-02-26 01:11:50.522+00}
368128,{2020-02-26 01:11:28.635+00 .. 2020-02-26 01:13:18.945+00}
368256,{2020-02-26 01:13:06.175+00 .. 2020-04-21 03:29:13.649+00}
368384,{2020-02-26 01:14:53.451+00 .. 2020-02-26 01:16:55.993+00}
368512,{2020-02-26 01:16:42.739+00 .. 2020-02-26 01:19:08.344+00}
368640,{2020-02-26 01:18:34.885+00 .. 2020-04-21 04:50:06.951+00}
368768,{2020-02-26 01:20:14.022+00 .. 2020-04-21 05:57:33.646+00}
368896,{2020-02-26 03:27:38.084+00 .. 2020-02-26 21:05:30.978+00}
369024,{2020-02-26 21:04:50.811+00 .. 2020-04-21 07:30:04.991+00}
369152,{2020-02-26 21:07:30.366+00 .. 2020-04-21 07:44:22.84+00}
369280,{2020-02-26 21:08:23.011+00 .. 2020-04-21 08:07:14.137+00}
369408,{2020-02-27 00:25:31.937+00 .. 2020-04-21 10:00:15.991+00}
369536,{2020-02-27 02:34:19.854+00 .. 2020-02-27 02:36:11.116+00}
369664,{2020-02-27 02:35:33.051+00 .. 2020-02-27 02:37:02.162+00}
369792,{2020-02-27 02:36:28.16+00 .. 2020-02-27 02:38:00.556+00}
369920,{2020-02-27 02:37:21.125+00 .. 2020-02-27 02:38:27.033+00}
370048,{2020-02-27 02:38:19.992+00 .. 2020-02-27 02:42:48.928+00}
370176,{2020-02-27 02:41:46.501+00 .. 2020-02-27 02:43:32.878+00}
370304,{2020-02-27 02:42:45.196+00 .. 2020-04-21 10:10:45.584+00}
370432,{2020-02-27 02:43:43.946+00 .. 2020-02-27 02:46:10.22+00}
370560,{2020-02-27 02:44:48.617+00 .. 2020-04-21 10:25:30.271+00}
370688,{2020-02-27 02:45:48.188+00 .. 2020-02-27 02:47:58.029+00}
370816,{2020-02-27 02:46:52.235+00 .. 2020-02-27 02:49:23.471+00}
370944,{2020-02-27 02:47:42.385+00 .. 2020-02-27 02:49:25.594+00}
371072,{2020-02-27 02:48:46.143+00 .. 2020-04-21 11:10:10.618+00}
371200,{2020-02-27 02:51:02.948+00 .. 2020-04-21 11:20:04.974+00}
371328,{2020-02-27 04:25:46.57+00 .. 2020-04-21 12:10:04.324+00}
371456,{2020-02-27 04:26:44.562+00 .. 2020-02-27 04:28:21.16+00}
371584,{2020-02-27 04:27:50.846+00 .. 2020-04-21 12:23:17.917+00}
371712,{2020-02-27 06:00:12.942+00 .. 2020-04-21 17:30:04.861+00}
371840,{2020-02-27 06:01:33.57+00 .. 2020-04-21 17:38:36.234+00}
371968,{2020-02-27 06:02:43.506+00 .. 2020-04-21 19:10:04.571+00}
372096,{2020-02-27 06:03:47.883+00 .. 2020-02-27 06:08:28.173+00}
372224,{2020-02-27 06:07:53.61+00 .. 2020-02-27 06:11:27.431+00}
372352,{2020-02-27 06:10:32.56+00 .. 2020-02-27 06:12:33.633+00}
372480,{2020-02-27 06:11:42.414+00 .. 2020-02-27 06:13:42.489+00}
372608,{2020-02-27 06:12:43.168+00 .. 2020-04-21 19:22:18.402+00}
372736,{2020-02-27 06:13:40.328+00 .. 2020-02-27 06:15:22.606+00}
372864,{2020-02-27 06:14:37.711+00 .. 2020-02-27 06:16:52.023+00}
372992,{2020-02-27 06:15:45.279+00 .. 2020-02-27 06:17:22.283+00}
373120,{2020-02-27 06:16:52.103+00 .. 2020-02-27 06:18:16.337+00}
373248,{2020-02-27 06:17:45.141+00 .. 2020-02-27 06:19:38.695+00}
373376,{2020-02-27 06:18:37.529+00 .. 2020-02-27 06:20:21.318+00}
373504,{2020-02-27 06:19:37.929+00 .. 2020-04-21 19:31:47.064+00}
373632,{2020-02-27 06:20:35.951+00 .. 2020-02-27 06:23:18.151+00}
373760,{2020-02-27 06:21:44.235+00 .. 2020-02-27 06:24:18.798+00}
373888,{2020-02-27 06:23:21.427+00 .. 2020-02-27 06:26:18.247+00}
374016,{2020-02-27 06:24:54.078+00 .. 2020-02-27 06:26:52.137+00}
374144,{2020-02-27 06:26:08.908+00 .. 2020-04-21 10:02:55.15+00}
374272,{2020-02-27 06:27:20.323+00 .. 2020-04-21 19:50:04.373+00}
374400,{2020-02-27 06:28:55.927+00 .. 2020-02-27 06:31:48.495+00}
374528,{2020-02-27 06:30:04.189+00 .. 2020-04-21 21:20:04.605+00}
374656,{2020-02-27 06:30:59.691+00 .. 2020-02-27 06:34:14.325+00}
374784,{2020-02-27 06:32:11.022+00 .. 2020-02-27 06:34:20.78+00}
374912,{2020-02-27 06:33:14.826+00 .. 2020-02-27 06:35:51.296+00}
375040,{2020-02-27 06:34:20.516+00 .. 2020-02-27 06:36:54.44+00}
375168,{2020-02-27 06:35:18.863+00 .. 2020-02-27 06:37:04.669+00}
375296,{2020-02-27 06:36:26.943+00 .. 2020-02-27 06:38:32.827+00}
375424,{2020-02-27 06:38:20.259+00 .. 2020-04-21 21:22:05.401+00}
375552,{2020-02-28 06:00:10.553+00 .. 2020-04-21 21:45:14.935+00}
375680,{2020-02-28 06:01:21.148+00 .. 2020-02-28 06:03:54.171+00}
375808,{2020-02-28 06:02:27.495+00 .. 2020-02-28 06:03:52.938+00}
375936,{2020-02-28 06:03:26.26+00 .. 2020-02-28 06:09:55.832+00}
376064,{2020-02-28 06:09:31.034+00 .. 2020-02-28 06:11:15.78+00}
376192,{2020-02-28 06:10:24.621+00 .. 2020-04-21 22:05:29.901+00}
376320,{2020-02-28 06:11:38.341+00 .. 2020-02-28 06:13:23.525+00}
376448,{2020-02-28 06:12:55.462+00 .. 2020-02-28 06:14:17.377+00}
376576,{2020-02-28 06:13:49.191+00 .. 2020-02-28 06:15:47.036+00}
376704,{2020-02-28 06:14:48.03+00 .. 2020-02-28 06:16:21.875+00}
376832,{2020-02-28 06:15:50.121+00 .. 2020-02-28 06:18:17.884+00}
376960,{2020-02-28 06:16:43.659+00 .. 2020-02-28 06:20:28.56+00}
377088,{2020-02-28 06:18:28.368+00 .. 2020-02-28 06:21:17.415+00}
377216,{2020-02-28 06:19:55.377+00 .. 2020-04-21 22:16:42.45+00}
377344,{2020-02-28 06:21:00.367+00 .. 2020-02-28 06:23:08.608+00}
377472,{2020-02-28 06:22:03.879+00 .. 2020-02-28 06:24:06.281+00}
377600,{2020-02-28 06:23:10.216+00 .. 2020-02-28 06:25:26.221+00}
377728,{2020-02-28 06:24:07.096+00 .. 2020-02-28 06:27:20.797+00}
377856,{2020-02-28 06:25:05.301+00 .. 2020-02-28 06:28:02.094+00}
377984,{2020-02-28 06:26:03.296+00 .. 2020-02-28 06:28:15.279+00}
378112,{2020-02-28 06:26:57.732+00 .. 2020-02-28 06:28:28.826+00}
378240,{2020-02-28 06:28:14.634+00 .. 2020-02-28 11:56:10.908+00}
378368,{2020-02-28 11:56:10.912+00 .. 2020-04-21 23:28:19.33+00}
378496,{2020-02-28 23:05:42.324+00 .. 2020-04-21 23:28:19.343+00}
378624,{2020-02-29 06:00:13.022+00 .. 2020-02-29 06:01:58.068+00}
378752,{2020-02-29 06:01:30.367+00 .. 2020-02-29 06:03:33.197+00}
378880,{2020-02-29 06:02:38.718+00 .. 2020-02-29 06:04:04.625+00}
379008,{2020-02-29 06:03:46.595+00 .. 2020-02-29 06:10:40.866+00}
379136,{2020-02-29 06:10:11.119+00 .. 2020-02-29 06:12:07.497+00}
379264,{2020-02-29 06:11:07.478+00 .. 2020-02-29 06:13:24.574+00}
379392,{2020-02-29 06:12:27.968+00 .. 2020-02-29 06:14:18.431+00}
379520,{2020-02-29 06:13:39.622+00 .. 2020-04-21 23:32:05.247+00}
379648,{2020-02-29 06:14:31.04+00 .. 2020-02-29 06:16:00.718+00}
379776,{2020-02-29 06:15:25.458+00 .. 2020-02-29 06:16:32.824+00}
379904,{2020-02-29 06:16:22.976+00 .. 2020-02-29 06:18:51.595+00}
380032,{2020-02-29 06:17:30.699+00 .. 2020-02-29 06:20:14.409+00}
380160,{2020-02-29 06:19:11.19+00 .. 2020-04-21 23:36:51.932+00}
380288,{2020-02-29 06:20:48.582+00 .. 2020-02-29 06:22:53.719+00}
380416,{2020-02-29 06:21:44.266+00 .. 2020-02-29 06:23:52.449+00}
380544,{2020-02-29 06:22:34.931+00 .. 2020-02-29 06:24:31.754+00}
380672,{2020-02-29 06:23:31.167+00 .. 2020-02-29 06:25:28.473+00}
380800,{2020-02-29 06:24:23.984+00 .. 2020-04-21 23:39:57.194+00}
380928,{2020-02-29 06:25:26.597+00 .. 2020-02-29 06:26:25.761+00}
381056,{2020-02-29 06:26:24.497+00 .. 2020-02-29 06:27:36.237+00}
381184,{2020-02-29 06:27:15.89+00 .. 2020-02-29 06:28:41.074+00}
381312,{2020-02-29 06:28:27.864+00 .. 2020-02-29 08:22:31.762+00}
381440,{2020-02-29 08:22:31.726+00 .. 2020-02-29 23:28:47.215+00}
381568,{2020-02-29 23:28:31.198+00 .. 2020-03-01 06:01:01.061+00}
381696,{2020-03-01 06:00:14.742+00 .. 2020-04-21 23:46:58.616+00}
381824,{2020-03-01 06:01:21.429+00 .. 2020-03-01 06:03:10.927+00}
381952,{2020-03-01 06:02:22.975+00 .. 2020-03-01 06:03:58.826+00}
382080,{2020-03-01 06:03:24.386+00 .. 2020-03-01 06:04:48.04+00}
382208,{2020-03-01 06:04:17.178+00 .. 2020-04-21 23:16:11.44+00}
382336,{2020-03-01 06:08:35.429+00 .. 2020-03-01 06:10:05.296+00}
382464,{2020-03-01 06:09:42.359+00 .. 2020-03-01 06:12:22.133+00}
382592,{2020-03-01 06:10:33.512+00 .. 2020-03-01 06:12:41.58+00}
382720,{2020-03-01 06:12:09.67+00 .. 2020-04-22 01:05:51.121+00}
382848,{2020-03-01 06:13:08.747+00 .. 2020-04-22 01:05:51.253+00}
382976,{2020-03-01 06:14:14.863+00 .. 2020-03-01 06:17:22.287+00}
383104,{2020-03-01 06:15:50.015+00 .. 2020-03-01 06:18:26.586+00}
383232,{2020-03-01 06:17:25.627+00 .. 2020-03-01 06:19:41.05+00}
383360,{2020-03-01 06:18:25.709+00 .. 2020-03-01 06:20:40.21+00}
383488,{2020-03-01 06:19:25.617+00 .. 2020-03-01 06:22:40.851+00}
383616,{2020-03-01 06:20:28.157+00 .. 2020-04-22 01:07:48.423+00}
383744,{2020-03-01 06:21:27.732+00 .. 2020-03-01 06:23:54.344+00}
383872,{2020-03-01 06:22:33.415+00 .. 2020-03-01 06:24:36.116+00}
384000,{2020-03-01 06:23:45.089+00 .. 2020-04-22 01:07:48.431+00}
384128,{2020-03-01 06:24:42.297+00 .. 2020-03-01 06:26:40.187+00}
384256,{2020-03-01 06:25:42.17+00 .. 2020-03-01 06:28:03.886+00}
384384,{2020-03-01 06:27:45.023+00 .. 2020-04-22 01:10:03.957+00}
384512,{2020-03-01 14:50:34.697+00 .. 2020-04-22 01:14:09.515+00}
384640,{2020-03-01 23:37:53.106+00 .. 2020-04-22 01:24:30.148+00}
384768,{2020-03-02 06:00:40.867+00 .. 2020-04-22 01:28:47.388+00}
384896,{2020-03-02 06:01:51.651+00 .. 2020-03-02 06:03:48.096+00}
385024,{2020-03-02 06:02:52.064+00 .. 2020-03-02 06:03:56.065+00}
385152,{2020-03-02 06:03:48.234+00 .. 2020-03-02 06:18:01.39+00}
385280,{2020-03-02 06:17:34.23+00 .. 2020-04-22 01:28:47.604+00}
385408,{2020-03-02 06:18:51.779+00 .. 2020-03-02 06:20:25.582+00}
385536,{2020-03-02 06:20:03.017+00 .. 2020-04-22 01:33:02.904+00}
385664,{2020-03-02 06:21:06.853+00 .. 2020-03-02 06:22:37.964+00}
385792,{2020-03-02 06:22:04.314+00 .. 2020-03-02 06:24:01.081+00}
385920,{2020-03-02 06:22:59.967+00 .. 2020-04-22 01:33:02.936+00}
386048,{2020-03-02 06:23:54.366+00 .. 2020-03-02 06:26:33.894+00}
386176,{2020-03-02 06:25:25.028+00 .. 2020-03-02 06:27:49.63+00}
386304,{2020-03-02 06:26:54.087+00 .. 2020-03-02 06:29:02.268+00}
386432,{2020-03-02 06:27:56.647+00 .. 2020-04-21 23:50:03.681+00}
386560,{2020-03-02 06:29:02.237+00 .. 2020-03-02 06:32:13.804+00}
386688,{2020-03-02 06:30:03.945+00 .. 2020-04-22 02:00:05.372+00}
386816,{2020-03-02 06:31:10.359+00 .. 2020-03-02 06:33:34.096+00}
386944,{2020-03-02 06:32:12.463+00 .. 2020-03-02 06:35:29.456+00}
387072,{2020-03-02 06:33:09.748+00 .. 2020-03-02 06:36:00.599+00}
387200,{2020-03-02 06:34:19.733+00 .. 2020-03-02 06:36:31.02+00}
387328,{2020-03-02 06:35:40.112+00 .. 2020-03-02 06:37:57.697+00}
387456,{2020-03-02 06:37:39.079+00 .. 2020-04-22 02:27:26.788+00}
387584,{2020-03-02 17:17:44.507+00 .. 2020-04-22 02:33:39.316+00}
387712,{2020-03-03 00:13:13.703+00 .. 2020-03-03 06:10:02.881+00}
387840,{2020-03-03 06:08:59.417+00 .. 2020-03-03 06:11:01.526+00}
387968,{2020-03-03 06:09:58.789+00 .. 2020-04-22 02:34:50.37+00}
388096,{2020-03-03 06:11:08.475+00 .. 2020-04-22 02:50:03.808+00}
388224,{2020-03-03 06:19:25.965+00 .. 2020-03-03 06:20:26.158+00}
388352,{2020-03-03 06:20:25.738+00 .. 2020-03-03 06:23:03.587+00}
388480,{2020-03-03 06:22:20.265+00 .. 2020-03-03 06:24:36.006+00}
388608,{2020-03-03 06:23:24.796+00 .. 2020-03-03 06:25:31.031+00}
388736,{2020-03-03 06:24:34.173+00 .. 2020-03-03 06:25:54.587+00}
388864,{2020-03-03 06:25:30.499+00 .. 2020-03-03 06:37:12.294+00}
388992,{2020-03-03 06:36:46.206+00 .. 2020-03-03 06:38:52.746+00}
389120,{2020-03-03 06:37:51.927+00 .. 2020-03-03 06:40:00.064+00}
389248,{2020-03-03 06:39:12.411+00 .. 2020-04-22 02:55:24.226+00}
389376,{2020-03-03 06:42:03.488+00 .. 2020-03-03 06:43:55.757+00}
389504,{2020-03-03 06:43:05.794+00 .. 2020-03-03 06:45:39.084+00}
389632,{2020-03-03 06:44:04.431+00 .. 2020-03-03 06:46:31.134+00}
389760,{2020-03-03 06:45:00.968+00 .. 2020-03-03 06:48:13.906+00}
389888,{2020-03-03 06:46:06.336+00 .. 2020-03-03 06:49:36.881+00}
390016,{2020-03-03 06:47:08.621+00 .. 2020-03-03 06:49:10.013+00}
390144,{2020-03-03 06:48:08.816+00 .. 2020-03-03 06:50:39.394+00}
390272,{2020-03-03 06:49:13.874+00 .. 2020-03-03 06:50:39.997+00}
390400,{2020-03-03 06:50:18.171+00 .. 2020-03-03 06:52:09.36+00}
390528,{2020-03-03 06:52:05.03+00 .. 2020-04-22 02:55:24.581+00}
390656,{2020-03-03 16:09:59.014+00 .. 2020-04-22 02:59:11.371+00}
390784,{2020-03-03 16:10:53.986+00 .. 2020-03-03 16:12:38.467+00}
390912,{2020-03-03 16:11:40.876+00 .. 2020-03-03 16:13:07.715+00}
391040,{2020-03-03 16:12:35.723+00 .. 2020-03-03 16:14:25.811+00}
391168,{2020-03-03 16:13:27.943+00 .. 2020-03-03 16:15:00.031+00}
391296,{2020-03-03 16:14:32.457+00 .. 2020-03-03 16:16:02.925+00}
391424,{2020-03-03 16:15:38.895+00 .. 2020-03-03 16:17:17.384+00}
391552,{2020-03-03 16:16:52.881+00 .. 2020-03-03 20:37:38.152+00}
391680,{2020-03-03 20:37:31.075+00 .. 2020-04-22 02:59:11.389+00}
391808,{2020-03-03 20:50:27.086+00 .. 2020-03-03 22:11:44.221+00}
391936,{2020-03-03 22:11:11.263+00 .. 2020-03-03 22:12:42.617+00}
392064,{2020-03-03 22:12:06.311+00 .. 2020-03-03 22:14:11.389+00}
392192,{2020-03-03 22:13:11.202+00 .. 2020-03-03 22:23:15.947+00}
392320,{2020-03-03 22:18:28.564+00 .. 2020-03-03 22:24:22.789+00}
392448,{2020-03-03 22:24:05.942+00 .. 2020-03-03 22:28:12.506+00}
392576,{2020-03-03 22:27:42.392+00 .. 2020-03-04 06:45:59.09+00}
392704,{2020-03-04 06:45:03.948+00 .. 2020-03-04 06:46:51.727+00}
392832,{2020-03-04 06:46:07.166+00 .. 2020-03-04 06:48:08.634+00}
392960,{2020-03-04 06:47:02.217+00 .. 2020-03-04 06:48:08.982+00}
393088,{2020-03-04 06:48:02.853+00 .. 2020-03-04 07:05:12.184+00}
393216,{2020-03-04 07:04:34.315+00 .. 2020-03-04 07:08:43.395+00}
393344,{2020-03-04 07:07:03.405+00 .. 2020-03-04 07:08:51.046+00}
393472,{2020-03-04 07:08:03.386+00 .. 2020-03-04 07:09:48.188+00}
393600,{2020-03-04 07:09:02.821+00 .. 2020-03-04 07:46:04.582+00}
393728,{2020-03-04 07:45:20.342+00 .. 2020-04-22 03:05:19.011+00}
393856,{2020-03-04 07:46:47.575+00 .. 2020-03-04 07:49:18.634+00}
393984,{2020-03-04 07:47:57.503+00 .. 2020-03-04 07:50:19.518+00}
394112,{2020-03-04 07:49:17.198+00 .. 2020-04-22 03:05:19.081+00}
394240,{2020-03-04 07:50:19.556+00 .. 2020-03-04 07:52:36.3+00}
394368,{2020-03-04 07:52:34.072+00 .. 2020-03-04 07:54:32.978+00}
394496,{2020-03-04 07:54:20.156+00 .. 2020-03-04 07:55:35.279+00}
394624,{2020-03-04 07:55:21.735+00 .. 2020-03-04 07:56:43.711+00}
394752,{2020-03-04 07:56:13.239+00 .. 2020-03-04 07:57:35.378+00}
394880,{2020-03-04 07:57:14.993+00 .. 2020-03-04 07:59:20.024+00}
395008,{2020-03-04 07:58:15.35+00 .. 2020-03-04 08:00:06.755+00}
395136,{2020-03-04 07:59:10.545+00 .. 2020-03-04 08:00:36.131+00}
395264,{2020-03-04 08:00:11.672+00 .. 2020-03-04 08:01:49.43+00}
395392,{2020-03-04 08:01:20.471+00 .. 2020-03-04 08:03:34.722+00}
395520,{2020-03-04 08:03:24.524+00 .. 2020-04-22 11:06:21.406+00}
395648,{2020-03-04 15:47:23.254+00 .. 2020-03-04 16:09:13.955+00}
395776,{2020-03-04 16:08:15.478+00 .. 2020-04-22 12:00:05.035+00}
395904,{2020-03-04 22:50:47.578+00 .. 2020-04-22 12:16:28.438+00}
396032,{2020-03-05 07:14:54.82+00 .. 2020-03-05 07:28:26.776+00}
396160,{2020-03-05 07:26:29.236+00 .. 2020-03-05 07:28:36.202+00}
396288,{2020-03-05 07:27:29.203+00 .. 2020-03-05 07:28:48.97+00}
396416,{2020-03-05 07:28:31.636+00 .. 2020-04-22 12:19:24.137+00}
396544,{2020-03-05 08:40:54.688+00 .. 2020-03-05 08:44:14.476+00}
396672,{2020-03-05 08:43:45.526+00 .. 2020-03-05 08:46:13.661+00}
396800,{2020-03-05 08:44:37.287+00 .. 2020-04-22 08:10:03.788+00}
396928,{2020-03-05 08:45:30.833+00 .. 2020-04-22 08:54:07.131+00}
397056,{2020-03-05 08:46:42.455+00 .. 2020-04-22 09:20:41.99+00}
397184,{2020-03-05 10:01:04.997+00 .. 2020-03-05 10:03:57.787+00}
397312,{2020-03-05 10:03:15.416+00 .. 2020-03-05 10:04:36.082+00}
397440,{2020-03-05 10:04:08.801+00 .. 2020-03-05 10:05:55.681+00}
397568,{2020-03-05 10:05:14.547+00 .. 2020-03-05 10:10:38.538+00}
397696,{2020-03-05 10:08:52.434+00 .. 2020-03-05 10:10:36.185+00}
397824,{2020-03-05 10:10:00.802+00 .. 2020-03-05 10:11:21.086+00}
397952,{2020-03-05 10:11:06.186+00 .. 2020-03-05 10:13:15.1+00}
398080,{2020-03-05 10:12:08.972+00 .. 2020-03-05 10:14:23.328+00}
398208,{2020-03-05 10:13:10.645+00 .. 2020-03-05 10:15:47.731+00}
398336,{2020-03-05 10:14:17.32+00 .. 2020-03-05 10:16:13.737+00}
398464,{2020-03-05 10:15:17.569+00 .. 2020-03-05 10:17:23.28+00}
398592,{2020-03-05 10:16:27.587+00 .. 2020-03-05 10:17:47.405+00}
398720,{2020-03-05 10:17:39.974+00 .. 2020-04-22 15:01:03.987+00}
398848,{2020-03-05 10:43:57.905+00 .. 2020-04-22 15:03:31.819+00}
398976,{2020-03-05 15:15:56.799+00 .. 2020-03-05 15:28:19.922+00}
399104,{2020-03-05 15:26:09.338+00 .. 2020-04-22 15:10:04.062+00}
399232,{2020-03-05 16:51:46.279+00 .. 2020-04-22 15:11:30.627+00}
399360,{2020-03-05 19:31:52.714+00 .. 2020-04-22 19:30:05.663+00}
399488,{2020-03-06 20:09:04.443+00 .. 2020-04-22 20:10:03.726+00}
399616,{2020-03-07 01:59:17.165+00 .. 2020-04-22 20:50:03.746+00}
399744,{2020-03-07 05:05:32.708+00 .. 2020-04-22 21:16:16.97+00}
399872,{2020-03-08 19:11:04.861+00 .. 2020-04-23 05:07:10.869+00}
400000,{2020-03-10 02:44:18.381+00 .. 2020-04-23 11:31:21.142+00}
400128,{2020-03-10 02:46:43.199+00 .. 2020-04-23 11:31:21.307+00}
400256,{2020-03-10 02:47:41.607+00 .. 2020-04-23 13:41:14.996+00}
400384,{2020-03-10 02:48:43.689+00 .. 2020-04-23 22:00:30.775+00}
400512,{2020-03-10 02:49:40.336+00 .. 2020-04-23 22:27:37.744+00}
400640,{2020-03-10 02:50:35.805+00 .. 2020-04-24 05:51:06.642+00}
400768,{2020-03-10 02:51:42.722+00 .. 2020-04-24 07:38:59.213+00}
400896,{2020-03-10 02:52:45.679+00 .. 2020-04-24 07:38:59.214+00}
401024,{2020-03-10 02:56:36.614+00 .. 2020-04-24 07:38:59.229+00}
401152,{2020-03-10 04:49:31.063+00 .. 2020-04-24 18:16:39.463+00}
401280,{2020-03-10 04:52:20.552+00 .. 2020-04-24 20:47:16.463+00}
401408,{2020-03-10 06:20:36.582+00 .. 2020-03-10 06:24:02.584+00}
401536,{2020-03-10 06:23:39.514+00 .. 2020-03-10 06:27:23.369+00}
401664,{2020-03-10 06:26:26.136+00 .. 2020-03-10 06:27:42.564+00}
401792,{2020-03-10 06:27:42.277+00 .. 2020-04-24 21:22:06.674+00}
401920,{2020-03-10 06:46:59.229+00 .. 2020-04-25 04:39:36.775+00}
402048,{2020-03-10 10:35:48.856+00 .. 2020-04-25 06:07:08.176+00}
402176,{2020-03-10 11:47:08.488+00 .. 2020-04-25 06:33:38.026+00}
402304,{2020-03-10 13:18:59.803+00 .. 2020-04-25 14:57:34.975+00}
402432,{2020-03-10 21:08:08.873+00 .. 2020-03-10 21:13:04.781+00}
402560,{2020-03-10 21:12:17.042+00 .. 2020-04-22 12:19:24.284+00}
402688,{2020-03-10 21:15:12.031+00 .. 2020-03-10 21:16:30.15+00}
402816,{2020-03-10 21:16:04.425+00 .. 2020-03-10 21:17:57.292+00}
402944,{2020-03-10 21:16:57.432+00 .. 2020-03-10 21:17:59.266+00}
403072,{2020-03-10 21:17:52.139+00 .. 2020-04-26 03:10:03.674+00}
403200,{2020-03-11 05:26:02.386+00 .. 2020-03-11 05:32:45.434+00}
403328,{2020-03-11 05:32:19.779+00 .. 2020-04-26 05:04:45.596+00}
403456,{2020-03-11 05:33:54.832+00 .. 2020-03-11 05:40:23.179+00}
403584,{2020-03-11 05:39:53.001+00 .. 2020-04-26 07:30:04.316+00}
403712,{2020-03-11 05:41:55.461+00 .. 2020-04-26 09:30:04.338+00}
403840,{2020-03-11 05:51:51.777+00 .. 2020-03-11 05:53:10.783+00}
403968,{2020-03-11 05:52:57.227+00 .. 2020-04-26 09:40:04.322+00}
404096,{2020-03-11 05:59:36.552+00 .. 2020-04-26 10:00:04.685+00}
404224,{2020-03-11 06:04:28.222+00 .. 2020-04-26 11:00:04.23+00}
404352,{2020-03-11 06:08:07.875+00 .. 2020-03-11 06:09:28.318+00}
404480,{2020-03-11 06:09:21.199+00 .. 2020-03-11 06:34:53.79+00}
404608,{2020-03-11 06:33:25.197+00 .. 2020-03-11 06:35:03.791+00}
404736,{2020-03-11 06:34:24.117+00 .. 2020-03-11 06:35:48.532+00}
404864,{2020-03-11 06:35:22.326+00 .. 2020-03-11 10:07:56.671+00}
404992,{2020-03-11 10:07:37.285+00 .. 2020-04-26 11:10:03.855+00}
405120,{2020-03-11 11:45:57.654+00 .. 2020-03-11 11:49:27.991+00}
405248,{2020-03-11 11:49:11.986+00 .. 2020-04-26 16:49:57.967+00}
405376,{2020-03-11 13:31:50.445+00 .. 2020-04-26 17:12:35.797+00}
405504,{2020-03-11 14:10:28.874+00 .. 2020-04-26 17:20:03.687+00}
405632,{2020-03-11 14:20:33.389+00 .. 2020-04-26 17:30:44.596+00}
405760,{2020-03-11 15:05:54.129+00 .. 2020-04-26 17:33:33.817+00}
405888,{2020-03-11 15:25:17.778+00 .. 2020-04-26 20:10:04.058+00}
406016,{2020-03-11 15:50:41.778+00 .. 2020-04-26 21:50:05.57+00}
406144,{2020-03-11 16:20:41.578+00 .. 2020-04-26 22:30:04.63+00}
406272,{2020-03-11 17:20:23.335+00 .. 2020-03-11 17:26:28.146+00}
406400,{2020-03-11 17:26:23.7+00 .. 2020-04-26 23:30:04.248+00}
406528,{2020-03-11 18:25:35.974+00 .. 2020-04-25 17:20:04.02+00}
406656,{2020-03-11 19:23:18.871+00 .. 2020-03-11 20:20:35.633+00}
406784,{2020-03-11 20:20:04.301+00 .. 2020-04-25 18:00:04.039+00}
406912,{2020-03-11 20:25:31.767+00 .. 2020-04-27 02:50:03.616+00}
407040,{2020-03-12 06:01:01.147+00 .. 2020-03-12 06:03:48.418+00}
407168,{2020-03-12 06:03:20.735+00 .. 2020-03-12 06:06:16.858+00}
407296,{2020-03-12 06:05:34.989+00 .. 2020-03-12 06:08:07.869+00}
407424,{2020-03-12 06:07:24.008+00 .. 2020-03-12 06:10:31.92+00}
407552,{2020-03-12 06:09:12.054+00 .. 2020-03-12 06:11:19.859+00}
407680,{2020-03-12 06:10:39.6+00 .. 2020-04-27 03:20:03.987+00}
407808,{2020-03-12 06:12:27.09+00 .. 2020-03-12 06:15:03.727+00}
407936,{2020-03-12 06:14:38.325+00 .. 2020-03-12 06:16:40.083+00}
408064,{2020-03-12 06:15:33.701+00 .. 2020-03-12 06:16:59.849+00}
408192,{2020-03-12 06:16:28.562+00 .. 2020-03-12 06:18:20.728+00}
408320,{2020-03-12 06:17:26.288+00 .. 2020-03-12 06:19:06.553+00}
